-0.40498748,-2.0722656,-1.7922759,-0.11488305,2.1991649,-3.379348,1.3307475,-1.1852905,-0.68660766,-1.2141315,-2.5590854,-1.1804731,2.2438796,3.5403144,3.5321965,-0.9121614,1.9831295,-2.2311783,-1.5097989,-0.57139254,-4.2798862,2.0803158,-3.4123163,-2.5594182,-1.6630305,-4.16714,0.04673659,-1.3295766,-0.18685901,3.5633612,-0.11793429,-1.5803986,2.155967,-0.6833612,-0.080282085,-0.88315076,-4.2120776,-1.0494367,-0.27912873,2.2281775
-0.008083252,-0.3779197,-1.4095584,-1.3244249,1.4998472,-0.58542836,1.1067303,-3.4354894,0.56215787,0.0859996,-1.8792483,-2.5141428,0.0912098,1.7349967,2.5847766,-2.329472,2.6541908,-1.9886274,1.322347,-1.3916844,-0.7302783,-0.73440576,-2.859915,-0.6824892,-2.388384,-0.477198,0.9579558,-2.845415,-0.20939618,1.1341565,-1.5679128,2.7868893,3.0047185,1.3956836,2.0848489,-0.57097614,-1.2519691,-0.34245563,-1.2541696,0.15235968
4.0312676,-0.2623445,-0.090416834,-2.9447718,2.2901385,-1.0170267,4.4191523,-1.6906571,1.9707501,1.6157256,-1.9554844,-2.7134938,1.8356335,1.1573668,2.1034162,-2.199209,3.2955287,-1.4121058,0.90236616,-1.2582871,0.5771407,2.8177445,0.53006595,2.109614,0.01132679,-2.4869807,-2.4169319,0.14750445,-2.6843405,2.324144,-1.1605942,-0.41556197,1.4133193,1.7835455,3.8231955,-2.8551848,0.10407604,-1.1712843,-4.564601,0.7805022
1.2351952,-3.1754177,-0.8837962,-2.9076838,2.747569,-2.6407053,1.7390275,-1.2925994,2.787823,-0.15693624,-1.9170662,-2.2025132,0.69983256,1.7026811,3.7759962,-2.350868,0.44252542,-0.6838542,0.40994644,0.53109634,-1.9881271,1.6323441,-2.556545,-0.60679346,-0.13340084,-3.401725,-1.9312619,-1.3134323,-1.4203174,2.7127666,-0.42331842,-0.38021213,3.2616992,-1.5632374,1.5576319,-3.1214516,-1.7240032,0.56788826,-2.9640808,0.37650084
-1.5352211,-2.299262,-4.6253304,0.96476585,-1.4001735,-0.63021725,1.2534579,-2.3177586,4.216813,1.9417582,0.14129265,-3.5357325,1.6152248,1.996135,-1.2976495,-2.126846,1.0773509,-1.8554085,3.0641515,-2.462764,0.3660583,1.0772431,-1.4815184,0.20019944,-1.7652735,1.1765919,-1.7641988,-2.7670424,-3.4422832,1.3431876,-3.511445,3.1710062,1.190755,-2.1709619,3.673942,-3.4404907,0.9410461,-2.1270282,-1.9491707,1.1975462
-0.5891254,-2.0009496,-4.5536313,1.114451,-1.14097,-1.356004,-0.19519624,-3.3053246,4.6996145,1.6155217,-0.8807912,-2.8416147,1.679561,1.98441,-0.9737567,-1.0545423,-0.7444403,-3.220836,2.600736,-2.5513616,-0.18762876,0.8988656,-1.566311,0.08616155,-1.3591921,-0.49137324,-0.93489486,-2.0577967,-4.1395164,1.4045027,-2.9121008,2.8093622,1.7207092,-2.583266,3.4573731,-2.4000585,0.6090482,-0.66102153,-1.9371648,2.1487849
0.13780649,-0.31726095,-1.7400196,0.7828345,-0.365205,-1.3705722,0.7413898,-1.678043,4.7155747,3.0178196,-1.4278281,-2.79171,2.6552985,1.429557,0.23099253,-1.440106,0.6118947,-1.6325127,1.6805937,-2.674075,-1.0283551,2.0296128,-1.595931,-0.40105388,-0.691207,-0.9364099,-1.2635175,-1.7611985,-2.66928,0.7502361,-2.4750712,2.101597,2.0239072,-1.8449383,3.5183978,-2.6222818,-0.9091485,-0.80186164,-0.9184727,2.8093133
0.6521423,-0.18669033,-1.0022086,0.29223794,-0.7790834,-1.8879967,0.95431167,-2.0641253,3.5481594,2.0992064,-1.6931906,-1.794445,1.6220118,1.5837092,1.5519772,-1.8648098,0.971824,-1.6541885,2.3010464,-1.2619134,-1.1191347,0.47612637,-1.2683101,0.022828406,-1.206037,-0.83698034,-1.0772848,-1.6699879,-2.558242,0.15035763,-2.1908565,1.8384387,1.4649285,-1.043874,2.7860317,-1.7062536,-2.4276822,-0.92404497,-1.4731051,1.9378836
0.04039385,0.502677,-2.7745109,1.5655966,0.11184457,-2.4699035,-0.15162508,-1.0684931,4.7195225,3.366205,-1.0549757,-0.5995168,1.6757183,2.6187167,0.17517763,-4.675946,-0.30029848,-1.6640828,4.1268754,-0.8444335,-0.93091357,0.8520433,-3.0071685,-1.2884622,0.9235125,0.8819665,-3.1566415,-3.0343816,-2.2596629,-0.5338042,-1.2161636,1.2911084,2.7251723,-4.905509,2.661927,-1.8794283,-1.9431459,-1.0562264,0.6270524,0.90409225
-0.81490815,1.1560748,-2.5937805,-0.08392461,-0.59606177,-3.2766256,0.1391562,-0.01265993,3.9864318,0.8258043,-1.0725259,-1.0016476,1.6464292,0.42197007,-0.24607801,-2.6974134,0.5894341,-1.3179595,2.5938973,-1.6310054,-1.3634497,1.5426809,-3.4944696,-1.1559063,-0.38741085,0.49468032,-0.77611166,-2.3070817,-2.540046,0.95359194,-2.2723246,1.8108622,2.8076005,-2.2233515,4.137884,-1.0734597,-1.7252506,0.6561463,-0.6869352,2.8747902
