,head,variable,value,prob
9,Course1_W1-S3-L2_Linear_Interpolation_Part_2_11-35,concept_vocab_index,vi1325,0.23232323232323232
9,Course1_W1-S3-L2_Linear_Interpolation_Part_2_11-35,concept_vocab_index,vi387,0.23232323232323232
9,Course1_W1-S3-L2_Linear_Interpolation_Part_2_11-35,concept_vocab_index,vi436,0.23232323232323232
9,Course1_W1-S3-L2_Linear_Interpolation_Part_2_11-35,concept_vocab_index,vi1222,0.23232323232323232
9,Course1_W1-S3-L2_Linear_Interpolation_Part_2_11-35,concept_vocab_index,vi1278,0.23232323232323232
9,Course1_W1-S3-L2_Linear_Interpolation_Part_2_11-35,concept_vocab_index,vi918,0.23232323232323232
9,Course1_W1-S3-L2_Linear_Interpolation_Part_2_11-35,concept_vocab_index,vi1701,0.23232323232323232
9,Course1_W1-S3-L2_Linear_Interpolation_Part_2_11-35,concept_vocab_index,vi2058,0.23232323232323232
9,Course1_W1-S3-L2_Linear_Interpolation_Part_2_11-35,concept_vocab_index,vi1867,0.23232323232323232
9,Course1_W1-S3-L2_Linear_Interpolation_Part_2_11-35,concept_vocab_index,vi1732,0.23232323232323232
9,Course1_W1-S3-L2_Linear_Interpolation_Part_2_11-35,concept_vocab_index,vi1975,0.23232323232323232
9,Course1_W1-S3-L2_Linear_Interpolation_Part_2_11-35,concept_vocab_index,vi1539,0.23232323232323232
9,Course1_W1-S3-L2_Linear_Interpolation_Part_2_11-35,concept_vocab_index,vi1270,0.23232323232323232
9,Course1_W1-S3-L2_Linear_Interpolation_Part_2_11-35,concept_vocab_index,vi1422,0.23232323232323232
9,Course1_W1-S3-L2_Linear_Interpolation_Part_2_11-35,concept_vocab_index,vi1170,0.23232323232323232
9,Course1_W1-S3-L2_Linear_Interpolation_Part_2_11-35,concept_vocab_index,vi1182,0.23232323232323232
9,Course1_W1-S3-L2_Linear_Interpolation_Part_2_11-35,concept_vocab_index,vi1564,0.23232323232323232
9,Course1_W1-S3-L2_Linear_Interpolation_Part_2_11-35,concept_vocab_index,vi2039,0.23232323232323232
9,Course1_W1-S3-L2_Linear_Interpolation_Part_2_11-35,concept_vocab_index,vi1369,0.23232323232323232
9,Course1_W1-S3-L2_Linear_Interpolation_Part_2_11-35,concept_vocab_index,vi1842,0.23232323232323232
9,Course1_W1-S3-L2_Linear_Interpolation_Part_2_11-35,concept_vocab_index,vi1596,0.23232323232323232
9,Course1_W1-S3-L2_Linear_Interpolation_Part_2_11-35,concept_vocab_index,vi1756,0.23232323232323232
9,Course1_W1-S3-L2_Linear_Interpolation_Part_2_11-35,concept_vocab_index,vi755,0.23232323232323232
9,Course1_W1-S3-L2_Linear_Interpolation_Part_2_11-35,concept_vocab_index,vi1407,0.23232323232323232
9,Course1_W1-S3-L2_Linear_Interpolation_Part_2_11-35,concept_vocab_index,vi1870,0.23232323232323232
9,Course1_W1-S3-L2_Linear_Interpolation_Part_2_11-35,concept_vocab_index,vi1639,0.23232323232323232
9,Course1_W1-S3-L2_Linear_Interpolation_Part_2_11-35,concept_vocab_index,vi1085,0.23232323232323232
9,Course1_W1-S3-L2_Linear_Interpolation_Part_2_11-35,concept_vocab_index,vi467,0.23232323232323232
9,Course1_W1-S3-L2_Linear_Interpolation_Part_2_11-35,concept_vocab_index,vi1181,0.23232323232323232
9,Course1_W1-S3-L2_Linear_Interpolation_Part_2_11-35,concept_vocab_index,vi835,0.23232323232323232
9,Course1_W1-S3-L2_Linear_Interpolation_Part_2_11-35,concept_vocab_index,vi1398,0.23232323232323232
9,Course1_W1-S3-L2_Linear_Interpolation_Part_2_11-35,concept_vocab_index,vi1467,0.23232323232323232
9,Course1_W1-S3-L2_Linear_Interpolation_Part_2_11-35,concept_vocab_index,vi92,0.23232323232323232
9,Course1_W1-S3-L2_Linear_Interpolation_Part_2_11-35,concept_vocab_index,vi239,0.23232323232323232
9,Course1_W1-S3-L2_Linear_Interpolation_Part_2_11-35,concept_vocab_index,vi1691,0.23232323232323232
9,Course1_W1-S3-L2_Linear_Interpolation_Part_2_11-35,concept_vocab_index,vi695,0.23232323232323232
10,Course1_W1-S3-L3_Discounting_Methods_Part_1_9-26,concept_vocab_index,vi835,0.060606060606060615
10,Course1_W1-S3-L3_Discounting_Methods_Part_1_9-26,concept_vocab_index,vi1270,0.060606060606060615
10,Course1_W1-S3-L3_Discounting_Methods_Part_1_9-26,concept_vocab_index,vi1325,0.060606060606060615
10,Course1_W1-S3-L3_Discounting_Methods_Part_1_9-26,concept_vocab_index,vi1596,0.060606060606060615
10,Course1_W1-S3-L3_Discounting_Methods_Part_1_9-26,concept_vocab_index,vi436,0.060606060606060615
10,Course1_W1-S3-L3_Discounting_Methods_Part_1_9-26,concept_vocab_index,vi1701,0.060606060606060615
10,Course1_W1-S3-L3_Discounting_Methods_Part_1_9-26,concept_vocab_index,vi92,0.060606060606060615
10,Course1_W1-S3-L3_Discounting_Methods_Part_1_9-26,concept_vocab_index,vi239,0.060606060606060615
10,Course1_W1-S3-L3_Discounting_Methods_Part_1_9-26,concept_vocab_index,vi918,0.060606060606060615
10,Course1_W1-S3-L3_Discounting_Methods_Part_1_9-26,concept_vocab_index,vi755,0.060606060606060615
10,Course1_W1-S3-L3_Discounting_Methods_Part_1_9-26,concept_vocab_index,vi387,0.060606060606060615
10,Course1_W1-S3-L3_Discounting_Methods_Part_1_9-26,concept_vocab_index,vi2005,0.060606060606060615
10,Course1_W1-S3-L3_Discounting_Methods_Part_1_9-26,concept_vocab_index,vi1182,0.060606060606060615
10,Course1_W1-S3-L3_Discounting_Methods_Part_1_9-26,concept_vocab_index,vi426,0.060606060606060615
10,Course1_W1-S3-L3_Discounting_Methods_Part_1_9-26,concept_vocab_index,vi1170,0.060606060606060615
10,Course1_W1-S3-L3_Discounting_Methods_Part_1_9-26,concept_vocab_index,vi1709,0.060606060606060615
10,Course1_W1-S3-L3_Discounting_Methods_Part_1_9-26,concept_vocab_index,vi1842,0.060606060606060615
10,Course1_W1-S3-L3_Discounting_Methods_Part_1_9-26,concept_vocab_index,vi1131,0.060606060606060615
10,Course1_W1-S3-L3_Discounting_Methods_Part_1_9-26,concept_vocab_index,vi1117,0.060606060606060615
10,Course1_W1-S3-L3_Discounting_Methods_Part_1_9-26,concept_vocab_index,vi1357,0.060606060606060615
10,Course1_W1-S3-L3_Discounting_Methods_Part_1_9-26,concept_vocab_index,vi1011,0.060606060606060615
10,Course1_W1-S3-L3_Discounting_Methods_Part_1_9-26,concept_vocab_index,vi421,0.060606060606060615
10,Course1_W1-S3-L3_Discounting_Methods_Part_1_9-26,concept_vocab_index,vi1278,0.060606060606060615
10,Course1_W1-S3-L3_Discounting_Methods_Part_1_9-26,concept_vocab_index,vi1691,0.060606060606060615
10,Course1_W1-S3-L3_Discounting_Methods_Part_1_9-26,concept_vocab_index,vi674,0.060606060606060615
10,Course1_W1-S3-L3_Discounting_Methods_Part_1_9-26,concept_vocab_index,vi1975,0.060606060606060615
10,Course1_W1-S3-L3_Discounting_Methods_Part_1_9-26,concept_vocab_index,vi75,0.060606060606060615
10,Course1_W1-S3-L3_Discounting_Methods_Part_1_9-26,concept_vocab_index,vi18,0.060606060606060615
10,Course1_W1-S3-L3_Discounting_Methods_Part_1_9-26,concept_vocab_index,vi454,0.060606060606060615
0,topic_1,concept_vocab_index,vi1132,0.060606060606060615
1,topic_1,concept_vocab_index,vi1284,0.13131313131313133
2,topic_1,concept_vocab_index,vi1278,0.060606060606060615
3,topic_1,concept_vocab_index,vi773,0.030303030303030304
4,topic_1,concept_vocab_index,vi281,0.010101010101010102
5,topic_1,concept_vocab_index,vi416,0.010101010101010102
6,topic_1,concept_vocab_index,vi467,0.060606060606060615
7,topic_1,concept_vocab_index,vi1646,0.010101010101010102
8,topic_1,concept_vocab_index,vi387,0.22222222222222224
9,topic_1,concept_vocab_index,vi1422,0.23232323232323232
10,topic_1,concept_vocab_index,vi162,0.060606060606060615
11,topic_1,concept_vocab_index,vi421,0.04040404040404041
12,topic_1,concept_vocab_index,vi436,0.13131313131313133
13,topic_1,concept_vocab_index,vi1803,0.0202020202020202
14,topic_1,concept_vocab_index,vi1170,0.010101010101010102
15,topic_1,concept_vocab_index,vi1842,0.0
16,topic_1,concept_vocab_index,vi63,0.04040404040404041
17,topic_1,concept_vocab_index,vi1011,0.060606060606060615
18,topic_1,concept_vocab_index,vi1639,0.04040404040404041
19,topic_1,concept_vocab_index,vi918,0.0202020202020202
20,topic_1,concept_vocab_index,vi1267,0.060606060606060615
21,topic_1,concept_vocab_index,vi1696,0.010101010101010102
22,topic_1,concept_vocab_index,vi650,0.030303030303030304
23,topic_1,concept_vocab_index,vi304,0.0202020202020202
24,topic_1,concept_vocab_index,vi1564,0.12121212121212123
25,topic_1,concept_vocab_index,vi649,0.0202020202020202
26,topic_1,concept_vocab_index,vi614,0.0202020202020202
27,topic_1,concept_vocab_index,vi2049,0.09090909090909093
28,topic_1,concept_vocab_index,vi1354,0.060606060606060615
29,topic_1,concept_vocab_index,vi1398,0.10101010101010102
30,topic_1,concept_vocab_index,vi849,0.0
31,topic_1,concept_vocab_index,vi469,0.030303030303030304
32,topic_1,concept_vocab_index,vi1870,0.0202020202020202
33,topic_1,concept_vocab_index,vi997,0.04040404040404041
34,topic_1,concept_vocab_index,vi941,0.0202020202020202
35,topic_1,concept_vocab_index,vi755,0.04040404040404041
36,topic_1,concept_vocab_index,vi840,0.030303030303030304
37,topic_2,concept_vocab_index,vi1838,0.0202020202020202
38,topic_2,concept_vocab_index,vi426,0.04040404040404041
39,topic_2,concept_vocab_index,vi1709,0.0
40,topic_2,concept_vocab_index,vi1656,0.0
41,topic_2,concept_vocab_index,vi1395,0.010101010101010102
42,topic_2,concept_vocab_index,vi1085,0.010101010101010102
43,topic_2,concept_vocab_index,vi2005,0.04040404040404041
44,topic_2,concept_vocab_index,vi849,0.050505050505050504
45,topic_2,concept_vocab_index,vi2039,0.07070707070707072
46,topic_2,concept_vocab_index,vi1222,0.16161616161616163
47,topic_2,concept_vocab_index,vi1596,0.030303030303030304
48,topic_2,concept_vocab_index,vi1170,0.050505050505050504
49,topic_2,concept_vocab_index,vi1867,0.08080808080808081
50,topic_2,concept_vocab_index,vi1278,0.04040404040404041
51,topic_2,concept_vocab_index,vi1842,0.07070707070707072
52,topic_2,concept_vocab_index,vi239,0.13131313131313133
53,topic_2,concept_vocab_index,vi1422,0.22222222222222224
54,topic_2,concept_vocab_index,vi807,0.0202020202020202
55,topic_2,concept_vocab_index,vi1639,0.10101010101010102
56,topic_2,concept_vocab_index,vi918,0.050505050505050504
57,topic_2,concept_vocab_index,vi1144,0.010101010101010102
58,topic_2,concept_vocab_index,vi1419,0.010101010101010102
59,topic_2,concept_vocab_index,vi1300,0.13131313131313133
60,topic_2,concept_vocab_index,vi755,0.030303030303030304
61,topic_2,concept_vocab_index,vi1708,0.04040404040404041
62,topic_2,concept_vocab_index,vi1270,0.04040404040404041
63,topic_2,concept_vocab_index,vi16,0.010101010101010102
64,topic_2,concept_vocab_index,vi436,0.050505050505050504
65,topic_2,concept_vocab_index,vi2058,0.0202020202020202
66,topic_2,concept_vocab_index,vi1564,0.0202020202020202
67,topic_2,concept_vocab_index,vi75,0.04040404040404041
68,topic_2,concept_vocab_index,vi1398,0.050505050505050504
69,topic_2,concept_vocab_index,vi467,0.010101010101010102
70,topic_3,concept_vocab_index,vi918,0.0
71,topic_3,concept_vocab_index,vi426,0.010101010101010102
72,topic_3,concept_vocab_index,vi849,0.0202020202020202
73,topic_3,concept_vocab_index,vi1395,0.0
74,topic_3,concept_vocab_index,vi1278,0.010101010101010102
75,topic_3,concept_vocab_index,vi436,0.07070707070707072
76,topic_3,concept_vocab_index,vi1596,0.08080808080808081
77,topic_3,concept_vocab_index,vi1325,0.060606060606060615
78,topic_3,concept_vocab_index,vi1870,0.030303030303030304
79,topic_3,concept_vocab_index,vi387,0.010101010101010102
80,topic_3,concept_vocab_index,vi63,0.04040404040404041
81,topic_3,concept_vocab_index,vi467,0.0202020202020202
82,topic_3,concept_vocab_index,vi1284,0.050505050505050504
83,topic_3,concept_vocab_index,vi1398,0.030303030303030304
84,topic_3,concept_vocab_index,vi803,0.0202020202020202
85,topic_3,concept_vocab_index,vi304,0.0202020202020202
86,topic_3,concept_vocab_index,vi807,0.010101010101010102
87,topic_3,concept_vocab_index,vi1270,0.010101010101010102
88,topic_3,concept_vocab_index,vi1842,0.0
89,topic_3,concept_vocab_index,vi16,0.0
90,topic_3,concept_vocab_index,vi416,0.050505050505050504
91,topic_3,concept_vocab_index,vi2005,0.010101010101010102
92,topic_3,concept_vocab_index,vi1222,0.010101010101010102
93,topic_3,concept_vocab_index,vi2009,0.010101010101010102
94,topic_3,concept_vocab_index,vi727,0.10101010101010102
95,topic_3,concept_vocab_index,vi454,0.060606060606060615
96,topic_3,concept_vocab_index,vi421,0.0202020202020202
97,topic_3,concept_vocab_index,vi281,0.0202020202020202
98,topic_3,concept_vocab_index,vi522,0.21212121212121213
99,topic_3,concept_vocab_index,vi1170,0.0202020202020202
100,topic_3,concept_vocab_index,vi969,0.030303030303030304
101,topic_3,concept_vocab_index,vi1132,0.0202020202020202
102,topic_3,concept_vocab_index,vi755,0.16161616161616163
103,topic_3,concept_vocab_index,vi738,0.11111111111111112
104,topic_3,concept_vocab_index,vi941,0.12121212121212123
105,topic_3,concept_vocab_index,vi1867,0.11111111111111112
106,topic_3,concept_vocab_index,vi239,0.18181818181818182
107,topic_3,concept_vocab_index,vi1708,0.32323232323232326
108,topic_3,concept_vocab_index,vi1671,0.030303030303030304
109,topic_3,concept_vocab_index,vi841,0.030303030303030304
110,topic_3,concept_vocab_index,vi1011,0.12121212121212123
111,topic_3,concept_vocab_index,vi1354,0.010101010101010102
112,topic_3,concept_vocab_index,vi773,0.010101010101010102
113,topic_3,concept_vocab_index,vi1569,0.04040404040404041
114,topic_4,concept_vocab_index,vi47,0.030303030303030304
115,topic_4,concept_vocab_index,vi1744,0.050505050505050504
116,topic_4,concept_vocab_index,vi1564,0.030303030303030304
117,topic_4,concept_vocab_index,vi540,0.0202020202020202
118,topic_4,concept_vocab_index,vi394,0.010101010101010102
119,topic_4,concept_vocab_index,vi140,0.08080808080808081
120,topic_4,concept_vocab_index,vi454,0.030303030303030304
121,topic_4,concept_vocab_index,vi2005,0.030303030303030304
122,topic_4,concept_vocab_index,vi1057,0.09090909090909093
123,topic_4,concept_vocab_index,vi1416,0.0202020202020202
124,topic_4,concept_vocab_index,vi162,0.15151515151515152
125,topic_4,concept_vocab_index,vi1496,0.030303030303030304
126,topic_4,concept_vocab_index,vi773,0.0202020202020202
127,topic_4,concept_vocab_index,vi560,0.050505050505050504
128,topic_4,concept_vocab_index,vi649,0.07070707070707072
129,topic_4,concept_vocab_index,vi301,0.050505050505050504
130,topic_4,concept_vocab_index,vi1575,0.030303030303030304
131,topic_4,concept_vocab_index,vi732,0.030303030303030304
132,topic_4,concept_vocab_index,vi1411,0.030303030303030304
133,topic_4,concept_vocab_index,vi1034,0.10101010101010102
134,topic_4,concept_vocab_index,vi513,0.0202020202020202
135,topic_4,concept_vocab_index,vi1316,0.060606060606060615
136,topic_4,concept_vocab_index,vi1473,0.0202020202020202
137,topic_4,concept_vocab_index,vi1435,0.010101010101010102
138,topic_4,concept_vocab_index,vi1646,0.04040404040404041
139,topic_4,concept_vocab_index,vi1803,0.0202020202020202
140,topic_4,concept_vocab_index,vi1131,0.0202020202020202
141,topic_4,concept_vocab_index,vi1278,0.050505050505050504
142,topic_4,concept_vocab_index,vi1395,0.2828282828282828
143,topic_4,concept_vocab_index,vi1222,0.08080808080808081
144,topic_5,concept_vocab_index,vi1132,0.010101010101010102
145,topic_5,concept_vocab_index,vi1284,0.030303030303030304
146,topic_5,concept_vocab_index,vi773,0.08080808080808081
147,topic_5,concept_vocab_index,vi1646,0.1414141414141414
148,topic_5,concept_vocab_index,vi1278,0.0202020202020202
149,topic_5,concept_vocab_index,vi416,0.0202020202020202
150,topic_5,concept_vocab_index,vi281,0.050505050505050504
151,topic_5,concept_vocab_index,vi1422,0.030303030303030304
152,topic_5,concept_vocab_index,vi162,0.12121212121212123
153,topic_5,concept_vocab_index,vi421,0.030303030303030304
154,topic_5,concept_vocab_index,vi387,0.030303030303030304
155,topic_5,concept_vocab_index,vi467,0.12121212121212123
156,topic_5,concept_vocab_index,vi1803,0.0202020202020202
157,topic_5,concept_vocab_index,vi1842,0.030303030303030304
158,topic_5,concept_vocab_index,vi1011,0.21212121212121213
159,topic_5,concept_vocab_index,vi1696,0.3434343434343434
160,topic_5,concept_vocab_index,vi1170,0.0202020202020202
161,topic_5,concept_vocab_index,vi1564,0.0202020202020202
162,topic_5,concept_vocab_index,vi614,0.04040404040404041
163,topic_5,concept_vocab_index,vi2049,0.060606060606060615
164,topic_5,concept_vocab_index,vi649,0.010101010101010102
165,topic_5,concept_vocab_index,vi1416,0.010101010101010102
166,topic_5,concept_vocab_index,vi1870,0.0202020202020202
167,topic_5,concept_vocab_index,vi1575,0.030303030303030304
168,topic_5,concept_vocab_index,vi997,0.0202020202020202
169,topic_5,concept_vocab_index,vi1270,0.010101010101010102
170,topic_5,concept_vocab_index,vi1732,0.0202020202020202
171,topic_5,concept_vocab_index,vi1398,0.050505050505050504
172,topic_5,concept_vocab_index,vi840,0.030303030303030304
173,topic_6,concept_vocab_index,vi1838,0.04040404040404041
174,topic_6,concept_vocab_index,vi426,0.0202020202020202
175,topic_6,concept_vocab_index,vi1709,0.050505050505050504
176,topic_6,concept_vocab_index,vi1395,0.04040404040404041
177,topic_6,concept_vocab_index,vi1656,0.12121212121212123
178,topic_6,concept_vocab_index,vi2005,0.0
179,topic_6,concept_vocab_index,vi1170,0.050505050505050504
180,topic_6,concept_vocab_index,vi1596,0.12121212121212123
181,topic_6,concept_vocab_index,vi849,0.0202020202020202
182,topic_6,concept_vocab_index,vi1085,0.010101010101010102
183,topic_6,concept_vocab_index,vi239,0.16161616161616163
184,topic_6,concept_vocab_index,vi1278,0.030303030303030304
185,topic_6,concept_vocab_index,vi1222,0.0
186,topic_6,concept_vocab_index,vi2039,0.010101010101010102
187,topic_6,concept_vocab_index,vi918,0.0202020202020202
188,topic_6,concept_vocab_index,vi1842,0.0202020202020202
189,topic_6,concept_vocab_index,vi807,0.04040404040404041
190,topic_6,concept_vocab_index,vi1422,0.060606060606060615
191,topic_6,concept_vocab_index,vi1867,0.030303030303030304
192,topic_6,concept_vocab_index,vi2058,0.010101010101010102
193,topic_6,concept_vocab_index,vi1325,0.010101010101010102
194,topic_6,concept_vocab_index,vi1144,0.030303030303030304
195,topic_6,concept_vocab_index,vi755,0.0202020202020202
196,topic_6,concept_vocab_index,vi75,0.11111111111111112
197,topic_6,concept_vocab_index,vi436,0.030303030303030304
198,topic_6,concept_vocab_index,vi1564,0.0202020202020202
199,topic_6,concept_vocab_index,vi16,0.04040404040404041
200,topic_6,concept_vocab_index,vi1398,0.10101010101010102
201,topic_6,concept_vocab_index,vi1300,0.0202020202020202
202,topic_6,concept_vocab_index,vi467,0.050505050505050504
203,topic_6,concept_vocab_index,vi1419,0.0202020202020202
204,topic_6,concept_vocab_index,vi1708,0.010101010101010102
205,topic_7,concept_vocab_index,vi1398,0.0202020202020202
206,topic_7,concept_vocab_index,vi1870,0.010101010101010102
207,topic_7,concept_vocab_index,vi1325,0.0202020202020202
208,topic_7,concept_vocab_index,vi1639,0.12121212121212123
209,topic_7,concept_vocab_index,vi969,0.010101010101010102
210,topic_7,concept_vocab_index,vi622,0.010101010101010102
211,topic_7,concept_vocab_index,vi55,0.060606060606060615
212,topic_7,concept_vocab_index,vi526,0.010101010101010102
213,topic_7,concept_vocab_index,vi1270,0.050505050505050504
214,topic_7,concept_vocab_index,vi918,0.21212121212121213
215,topic_7,concept_vocab_index,vi1284,0.030303030303030304
216,topic_7,concept_vocab_index,vi304,0.050505050505050504
217,topic_7,concept_vocab_index,vi436,0.19191919191919193
218,topic_7,concept_vocab_index,vi787,0.25252525252525254
219,topic_7,concept_vocab_index,vi1301,0.29292929292929293
220,topic_7,concept_vocab_index,vi755,0.0202020202020202
221,topic_7,concept_vocab_index,vi738,0.08080808080808081
222,topic_7,concept_vocab_index,vi765,0.04040404040404041
223,topic_7,concept_vocab_index,vi1732,0.04040404040404041
224,topic_7,concept_vocab_index,vi63,0.08080808080808081
225,topic_7,concept_vocab_index,vi1399,0.1414141414141414
226,topic_7,concept_vocab_index,vi997,0.09090909090909093
227,topic_7,concept_vocab_index,vi387,0.060606060606060615
228,topic_7,concept_vocab_index,vi658,0.030303030303030304
229,topic_7,concept_vocab_index,vi1407,0.050505050505050504
230,topic_7,concept_vocab_index,vi651,0.010101010101010102
231,topic_7,concept_vocab_index,vi176,0.050505050505050504
232,topic_7,concept_vocab_index,vi523,0.010101010101010102
233,topic_7,concept_vocab_index,vi614,0.09090909090909093
234,topic_7,concept_vocab_index,vi1035,0.010101010101010102
235,topic_7,concept_vocab_index,vi1330,0.010101010101010102
236,topic_7,concept_vocab_index,vi295,0.010101010101010102
237,topic_7,concept_vocab_index,vi448,0.19191919191919193
238,topic_7,concept_vocab_index,vi1682,0.10101010101010102
239,topic_8,concept_vocab_index,vi918,0.010101010101010102
240,topic_8,concept_vocab_index,vi436,0.010101010101010102
241,topic_8,concept_vocab_index,vi467,0.010101010101010102
242,topic_8,concept_vocab_index,vi387,0.050505050505050504
243,topic_8,concept_vocab_index,vi650,0.030303030303030304
244,topic_8,concept_vocab_index,vi63,0.0202020202020202
245,topic_8,concept_vocab_index,vi849,0.0202020202020202
246,topic_8,concept_vocab_index,vi1325,0.060606060606060615
247,topic_8,concept_vocab_index,vi755,0.21212121212121213
248,topic_8,concept_vocab_index,vi1278,0.030303030303030304
249,topic_8,concept_vocab_index,vi1395,0.010101010101010102
250,topic_8,concept_vocab_index,vi1267,0.11111111111111112
251,topic_8,concept_vocab_index,vi1709,0.010101010101010102
252,topic_8,concept_vocab_index,vi1870,0.030303030303030304
253,topic_8,concept_vocab_index,vi1639,0.20202020202020202
254,topic_8,concept_vocab_index,vi239,0.030303030303030304
255,topic_8,concept_vocab_index,vi1803,0.010101010101010102
256,topic_8,concept_vocab_index,vi426,0.2828282828282828
257,topic_8,concept_vocab_index,vi1354,0.08080808080808081
258,topic_8,concept_vocab_index,vi1170,0.07070707070707072
259,topic_8,concept_vocab_index,vi304,0.050505050505050504
260,topic_8,concept_vocab_index,vi1842,0.11111111111111112
261,topic_8,concept_vocab_index,vi969,0.010101010101010102
262,topic_8,concept_vocab_index,vi469,0.16161616161616163
263,topic_8,concept_vocab_index,vi1132,0.060606060606060615
264,topic_8,concept_vocab_index,vi997,0.060606060606060615
265,topic_8,concept_vocab_index,vi421,0.0202020202020202
266,topic_8,concept_vocab_index,vi454,0.060606060606060615
267,topic_8,concept_vocab_index,vi1422,0.050505050505050504
268,topic_8,concept_vocab_index,vi1398,0.12121212121212123
269,topic_8,concept_vocab_index,vi807,0.0202020202020202
270,topic_8,concept_vocab_index,vi840,0.16161616161616163
271,topic_8,concept_vocab_index,vi1270,0.19191919191919193
272,topic_8,concept_vocab_index,vi1284,0.10101010101010102
273,topic_8,concept_vocab_index,vi793,0.04040404040404041
274,topic_8,concept_vocab_index,vi1594,0.050505050505050504
275,topic_8,concept_vocab_index,vi2005,0.030303030303030304
276,topic_8,concept_vocab_index,vi1158,0.030303030303030304
277,topic_8,concept_vocab_index,vi1596,0.10101010101010102
278,topic_8,concept_vocab_index,vi512,0.09090909090909093
279,topic_8,concept_vocab_index,vi1623,0.10101010101010102
280,topic_9,concept_vocab_index,vi47,0.010101010101010102
281,topic_9,concept_vocab_index,vi1744,0.030303030303030304
282,topic_9,concept_vocab_index,vi1564,0.0202020202020202
283,topic_9,concept_vocab_index,vi540,0.0202020202020202
284,topic_9,concept_vocab_index,vi394,0.010101010101010102
285,topic_9,concept_vocab_index,vi140,0.0202020202020202
286,topic_9,concept_vocab_index,vi454,0.030303030303030304
287,topic_9,concept_vocab_index,vi2005,0.23232323232323232
288,topic_9,concept_vocab_index,vi1057,0.060606060606060615
289,topic_9,concept_vocab_index,vi1416,0.060606060606060615
290,topic_9,concept_vocab_index,vi162,0.0202020202020202
291,topic_9,concept_vocab_index,vi1496,0.0202020202020202
292,topic_9,concept_vocab_index,vi773,0.030303030303030304
293,topic_9,concept_vocab_index,vi560,0.030303030303030304
294,topic_9,concept_vocab_index,vi649,0.09090909090909093
295,topic_9,concept_vocab_index,vi301,0.010101010101010102
296,topic_9,concept_vocab_index,vi1575,0.010101010101010102
297,topic_9,concept_vocab_index,vi732,0.010101010101010102
298,topic_9,concept_vocab_index,vi1411,0.04040404040404041
299,topic_9,concept_vocab_index,vi1034,0.04040404040404041
300,topic_9,concept_vocab_index,vi513,0.12121212121212123
301,topic_9,concept_vocab_index,vi1316,0.0202020202020202
302,topic_9,concept_vocab_index,vi1473,0.0202020202020202
303,topic_9,concept_vocab_index,vi1435,0.030303030303030304
304,topic_9,concept_vocab_index,vi1646,0.27272727272727276
305,topic_9,concept_vocab_index,vi1803,0.0202020202020202
306,topic_9,concept_vocab_index,vi1131,0.10101010101010102
307,topic_9,concept_vocab_index,vi1278,0.050505050505050504
308,topic_9,concept_vocab_index,vi1395,0.050505050505050504
309,topic_9,concept_vocab_index,vi1222,0.010101010101010102
310,topic_10,concept_vocab_index,vi239,0.0202020202020202
311,topic_10,concept_vocab_index,vi436,0.010101010101010102
312,topic_10,concept_vocab_index,vi918,0.010101010101010102
313,topic_10,concept_vocab_index,vi1325,0.04040404040404041
314,topic_10,concept_vocab_index,vi387,0.010101010101010102
315,topic_10,concept_vocab_index,vi262,0.08080808080808081
316,topic_10,concept_vocab_index,vi1170,0.010101010101010102
317,topic_10,concept_vocab_index,vi1594,0.10101010101010102
318,topic_10,concept_vocab_index,vi2005,0.08080808080808081
319,topic_10,concept_vocab_index,vi1270,0.030303030303030304
320,topic_10,concept_vocab_index,vi755,0.030303030303030304
321,topic_10,concept_vocab_index,vi426,0.16161616161616163
322,topic_10,concept_vocab_index,vi965,0.010101010101010102
323,topic_10,concept_vocab_index,vi1090,0.12121212121212123
324,topic_10,concept_vocab_index,vi1885,0.11111111111111112
325,topic_10,concept_vocab_index,vi1709,0.0
326,topic_10,concept_vocab_index,vi594,0.0202020202020202
327,topic_10,concept_vocab_index,vi1596,0.050505050505050504
328,topic_10,concept_vocab_index,vi1117,0.030303030303030304
329,topic_10,concept_vocab_index,vi1278,0.030303030303030304
330,topic_10,concept_vocab_index,vi1949,0.0202020202020202
331,topic_10,concept_vocab_index,vi840,0.04040404040404041
332,topic_10,concept_vocab_index,vi397,0.050505050505050504
333,topic_11,concept_vocab_index,vi63,0.10101010101010102
334,topic_11,concept_vocab_index,vi467,0.010101010101010102
335,topic_11,concept_vocab_index,vi918,0.0
336,topic_11,concept_vocab_index,vi1267,0.0202020202020202
337,topic_11,concept_vocab_index,vi650,0.04040404040404041
338,topic_11,concept_vocab_index,vi387,0.010101010101010102
339,topic_11,concept_vocab_index,vi436,0.030303030303030304
340,topic_11,concept_vocab_index,vi1278,0.010101010101010102
341,topic_11,concept_vocab_index,vi1639,0.010101010101010102
342,topic_11,concept_vocab_index,vi849,0.0202020202020202
343,topic_11,concept_vocab_index,vi304,0.0202020202020202
344,topic_11,concept_vocab_index,vi469,0.050505050505050504
345,topic_11,concept_vocab_index,vi1354,0.050505050505050504
346,topic_11,concept_vocab_index,vi1870,0.010101010101010102
347,topic_11,concept_vocab_index,vi969,0.0202020202020202
348,topic_11,concept_vocab_index,vi1803,0.010101010101010102
349,topic_11,concept_vocab_index,vi755,0.04040404040404041
350,topic_11,concept_vocab_index,vi997,0.050505050505050504
