-1.1567997,-2.733189,-1.7117926,-1.8696165,1.6466591,2.2962477,2.9497492,-1.5701406,-0.3689748,-0.25096515,-2.1052978,-0.51298004,2.6472461,1.602954,1.7367791,-2.2473757,1.0170227,-3.921587,3.3377502,-3.6709714,-0.46867478,3.6146283,3.6055596,-1.3246783,-3.3071234,1.1379355,1.1161833,-2.0163927,1.979121,-0.31471196,-4.5808167,-0.7870096,-1.0761985,0.27150834,-1.3719958,0.38924173,1.8258878,-2.59069,-3.0972085,0.39055547,-2.8464353,0.2707121,2.1649606,0.67912203,-2.2962713,0.19198884,-3.6429632,0.1969843,-1.396468,4.045484
3.2605736,-0.9698135,-2.6572297,0.36491323,3.3385415,0.061767098,2.50636,-2.8256664,-0.29331133,1.3897122,-1.510372,-3.1393547,0.30593753,3.1439228,1.9493425,-1.8889164,1.0590256,-0.84124106,1.2379766,-2.736132,-3.5989623,1.1597455,0.9792587,-0.5852161,-0.9607126,-0.03828647,-0.90731484,-0.649718,0.488748,2.1680143,-1.6995596,0.47486195,-0.32730156,1.0790603,1.6589872,-2.4390743,-0.11982673,-0.21167228,-1.9885031,0.55715805,-0.11807484,-1.8215983,1.3806773,1.1580678,-0.3835407,-1.5536565,0.48012128,2.455094,0.5717159,-0.007665701
-0.11208487,-1.4890383,-3.1636715,-3.9665365,1.6281732,1.5720305,0.2981658,-2.2814174,3.4828734,2.9245799,-2.7666614,-0.41935876,1.7232015,0.4010581,-0.07905153,0.07786862,0.16468619,-3.1268332,0.5328082,-2.7837815,0.82127225,3.3062646,1.3598009,1.7049236,-1.3670433,-0.7682694,-0.7095007,1.128263,0.26096633,3.7572963,-4.4213486,2.6063044,-1.0005922,0.37412605,2.1422637,-1.6180675,0.70370907,0.33239985,-4.868296,2.0270617,2.0236847,-0.60439605,2.8474908,-0.4198437,-0.006041314,-3.5112958,-1.3479564,0.7619831,-1.8477345,-1.2352706
0.75449795,-3.0691113,-2.5649462,-4.053708,4.287478,1.2169671,1.4352299,-1.2972538,2.064063,0.6424302,-1.2710042,0.14490195,1.8685503,0.43759295,3.3345764,-0.36620572,1.3742193,-2.6351533,1.1128992,-2.3333251,-1.5922747,1.5109725,2.13848,1.7862823,-1.2803075,-0.027922543,-0.5473554,-2.3244903,0.8433342,2.7817214,-3.4068644,2.2557316,0.23322386,1.484364,0.8797399,-0.33828226,-0.7290746,-2.772333,-3.4767072,0.3240609,1.9887997,-3.0604753,1.722374,-0.2184343,-2.2813194,-3.034661,-2.0474763,-0.7989897,-0.27534202,1.9422815
3.0641434,2.3807194,-4.2229877,1.0275396,2.546093,-0.010425068,-0.13341115,-0.26151234,3.275352,3.4014034,-3.8678784,-1.9834567,3.4381037,1.1748539,-0.14085333,1.0996617,1.7040718,-2.6683903,1.9576243,-1.375124,-2.366186,-1.460563,-0.38586473,0.486204,-1.6406775,-1.630406,-1.3455445,-2.4418876,-2.8913593,3.6305943,-2.151668,-2.2138133,1.9028815,-1.0533506,0.87731487,-1.6804402,-3.0015125,0.8745921,-3.1550088,3.8183208,0.76646847,-0.84576696,0.22966613,-1.4639493,0.40218374,-2.7873108,-1.2991089,0.008182723,1.755812,1.8167177
2.3243883,1.0781178,-4.0500903,1.0985882,2.2945056,0.46913818,1.1890633,-0.8678239,1.5008634,3.1002471,-4.386839,-0.7101763,3.553067,0.48767877,0.44869965,0.66456985,2.0388856,-1.5571933,3.4933047,-2.967376,-2.5100152,-0.8029005,0.16576149,-0.33635363,-0.7505502,-2.6596723,-0.88166624,-2.3099928,-2.1902359,2.8865955,-2.1884987,-1.7596215,0.72435457,-1.7245364,0.6109648,-1.9453487,-3.432837,-0.36921278,-1.597797,3.1798975,0.54836744,0.26637137,0.918981,-1.440552,0.1327953,-3.9736881,-2.4109552,0.43363553,0.668716,3.846474
0.9251766,0.7240686,-2.6058025,-0.08262953,1.6347914,0.10611429,1.2760717,-1.183242,2.3640432,2.780899,-3.237967,-0.71448696,2.3972654,0.88214236,0.30692428,-0.37905574,2.5879679,-2.3737102,2.3846529,-1.0033691,-2.7869904,0.78223664,-0.033789434,-0.16880363,-1.9707334,-1.9863274,-0.7129239,-1.1043866,-0.8033502,3.5507662,-1.8969803,-1.2330868,1.5265009,0.23664592,1.1962633,-1.4838003,-2.8281956,0.49190426,-2.6537485,2.799429,2.3233438,1.3014846,1.0543277,-0.98356533,-1.2664373,-2.6848938,-1.5761073,1.1319445,0.7025332,2.2185378
0.7810127,0.427869,-2.3457026,0.021270696,1.4190699,0.11616329,2.078472,-1.4512775,0.9954996,2.5544696,-2.7366922,-0.46761632,1.2328227,0.89357185,0.6748347,-1.042859,1.645564,-2.03281,1.8926597,-1.8974382,-2.2674584,1.6367412,-0.36109528,-0.08129837,-2.4286594,-2.409926,-1.1646541,-1.5075457,0.02676337,2.903913,-1.2319802,0.20837843,0.812482,-0.29910877,-0.17180476,-1.2651408,-2.408243,-0.5576473,-1.5804116,3.1472108,0.6447596,0.41752943,1.2565751,0.38927457,-1.804015,-2.270821,-1.4699672,0.564269,0.40333766,0.66491205
2.1294057,1.0889618,-1.5768092,2.0566747,1.9247887,0.2853157,2.3550014,-2.6122193,2.3221648,1.3463022,-3.3140068,0.05224791,2.5014584,-1.1642028,2.4067671,0.6741254,5.2832346,-1.2198335,2.5329163,0.13159667,-4.5320354,1.0984446,-0.7787948,0.772341,-1.5250316,-1.1420484,-2.5944161,-2.4614058,0.30957544,1.3382208,-1.2536758,0.19308028,3.1311822,-0.99015605,-1.4888828,-1.9802822,-4.4479184,2.2187862,0.59425396,2.7883043,3.63293,1.3689256,0.69100446,0.5107445,-3.8961325,-1.6318183,-0.31390992,0.12643743,1.9952142,1.4615142
2.7084439,-0.38272142,-2.8062427,1.7215949,1.4992074,-0.17471492,2.0457025,-0.62737477,2.226558,1.263753,-2.3550024,0.03479014,0.104541995,0.7271401,2.3813305,-0.5431196,3.1107986,-3.1896865,2.217978,-0.405404,-2.6423647,0.32426974,-0.7963574,0.7976052,-1.6094474,-0.8540242,-0.7731461,-0.4331086,0.2754951,1.000238,-1.8420095,-1.9866105,2.465243,0.051737797,-0.7767705,-0.8082316,-4.711217,0.8169343,-1.3651594,3.2024233,2.5332012,1.9191006,1.2768779,1.8432664,-1.9919502,-1.0641462,-0.73999083,0.6461188,1.2579359,3.517252
