3.0549586e-08,-1.09500995e-08,-5.7322833e-08,-2.1605523e-07,-1.6497491e-08,-0.5181735,0.11637473,-0.3848196,-0.59368247,-0.6899787,1.2193529e-08,-5.8661044e-08,0.8451401,3.8473004e-08,-0.45706692,0.37530825,-0.54812574,-5.229341e-08,1.0961787,1.10707454e-07,-1.2485735e-07,-0.11390373,-0.047963373,1.1571407e-08,-0.19801494,6.2118445e-08,-5.8607576e-08,-7.358878e-09,-1.3060831e-08,-0.51574326,-0.2887703,4.0745974e-08,1.4394393e-08,3.9281474e-08,0.6451282,3.4763147e-08,-3.9151978e-08,-4.2318433e-09,-1.1699329e-07,0.94507086,6.321067e-08,-1.2435205e-08,1.02828864e-07,5.7368283e-08,-1.0178061e-07,1.019722,1.0148206,0.5364145,-0.572287,0.74496615,-8.5796714e-08,8.397744e-09,-0.5976922,1.4240392e-08,-0.82254857,-0.9806257,0.65170777,-9.365188e-09,-0.6401906,-2.6826275e-08,1.4464793e-07,0.9242971,1.1361337,-1.1255323e-08,-0.06711136,1.1298861e-07,1.0523377e-09,2.9135727e-08,-9.7765486e-08,0.51151395,-0.5581471,4.394557e-08,-8.202068e-08,-1.5427e-07,0.5436307,1.825542e-08,1.3985414e-07,3.8678607e-08,6.602442e-08,0.71052194
-4.0018985e-08,9.628947e-08,-1.16516645e-08,4.986032e-08,1.7066899e-08,-0.60853916,-0.06399891,0.7801838,-0.4881999,-0.66206425,7.8841566e-08,6.982708e-08,0.7726779,1.3325159e-07,-0.36678514,0.35472,-0.49199012,-4.048625e-08,1.0376668,7.905435e-08,9.012433e-08,-0.082474574,-0.17613545,-1.3792079e-09,-0.39182937,-2.3695005e-08,-3.2310183e-08,1.1120314e-09,8.249196e-09,-0.59507203,-0.18430798,7.313987e-08,-1.2745664e-07,4.0044377e-09,0.5669641,-2.8115679e-09,-3.7231047e-08,1.949499e-07,-2.5181173e-09,0.8997989,-1.3187669e-07,-2.5260707e-08,-8.6210214e-08,2.0359835e-08,1.0689053e-08,0.8904708,0.94645226,0.7485824,-0.6252357,0.6655968,1.9376863e-08,-7.8930924e-08,-0.57881385,-1.4054233e-07,-0.8226501,-0.95602494,0.6270412,-1.2966149e-07,-0.5531687,3.271634e-08,-1.4624238e-08,0.8654702,1.0961293,1.4943318e-07,-1.038724,-4.603822e-09,1.5910501e-08,5.2632906e-08,-2.5840887e-08,0.4183109,-0.8753294,8.880686e-08,1.07437856e-07,-1.6107151e-08,0.57340056,-1.8324744e-08,-9.49104e-08,4.1893564e-09,4.0457017e-08,0.680119
-1.9004247e-09,1.4512774e-07,2.521945e-08,-1.8866135e-08,-3.8123662e-08,-0.142249,-0.016243514,0.14022146,-0.6014703,-0.48409447,-3.1906797e-08,7.560607e-08,0.7459978,-6.352241e-08,-0.550973,0.074857816,-0.5456138,8.095199e-08,0.9417026,-6.679291e-08,-1.5619678e-08,0.03520499,0.09884572,6.327019e-08,-0.7159777,9.957306e-09,-1.3751266e-07,2.5759736e-08,-1.962766e-08,-0.2157666,0.18977043,3.7206505e-09,5.7608947e-08,6.371717e-08,0.6506316,8.80803e-10,-3.511621e-08,5.71442e-08,-4.1698858e-08,0.8108579,-1.04675266e-07,1.0928319e-07,1.9776456e-07,4.7646797e-08,1.7917241e-08,0.9159073,0.88906056,0.9256034,-0.21099049,0.59620774,3.963691e-08,-4.3532626e-09,-0.31303775,-2.9602992e-08,-0.32488087,-0.8970508,0.41122812,-4.4978414e-08,-0.2676776,3.047593e-08,-5.041563e-08,0.82825744,0.99469495,6.495908e-09,-0.4662843,-5.2818805e-08,-4.3074227e-08,-1.4596024e-08,-3.0556834e-08,0.6075349,-0.9599813,1.858464e-08,-2.689401e-08,-1.0514298e-07,0.15314735,-4.7418434e-09,-9.4325316e-08,-7.965781e-09,5.2752917e-08,0.40490478
-1.0626705e-07,3.6750645e-08,-1.5634964e-08,-7.605788e-08,-7.409388e-08,-0.4579008,-0.16836853,-0.06855618,-0.82034445,-0.39377716,6.324102e-08,8.070712e-09,0.97478694,2.8665617e-08,-0.92362493,0.42734462,-0.6506137,1.3501295e-07,1.1604112,-4.2213607e-08,-1.3791254e-08,0.06238537,-0.5140132,1.07494635e-08,-0.8481409,7.6658594e-08,1.4297676e-08,-4.4758394e-08,-7.518618e-08,0.38346952,0.54891187,-6.342908e-08,-1.7454822e-07,-1.2949428e-08,0.8751951,3.4832667e-08,-2.0527287e-09,3.213721e-08,9.412044e-10,1.083752,-1.1743377e-07,9.93319e-09,-1.1137762e-07,6.878571e-08,-8.640432e-08,1.1206741,1.1132951,0.90619326,-0.15615381,0.9527467,-5.570339e-09,8.3675914e-08,-0.19085418,-9.21149e-09,0.05395279,-1.0953845,0.63867885,-2.7734991e-08,-0.033252906,6.599798e-08,2.9962948e-08,1.0321236,1.1299299,-8.607527e-08,0.1505979,-1.06825084e-07,4.7515066e-08,1.409299e-07,-4.0768143e-08,0.94097334,-0.84215397,-4.5318664e-09,5.4416482e-08,1.13717526e-07,-0.01877332,-2.3821016e-08,1.1969222e-08,-3.6540804e-08,2.1713909e-08,0.16957818
-2.4486532e-08,-1.0129049e-07,9.531254e-08,4.518526e-08,4.180147e-08,-0.3649233,0.54210335,0.7588203,-0.6145214,-0.42918643,7.380649e-08,2.0469399e-08,0.8443029,1.4967307e-08,-0.8047035,0.1718861,-0.6364963,2.9992773e-08,1.0564103,-5.965557e-10,3.8349306e-09,-0.58582515,-0.2398605,-9.6449476e-08,-0.8690529,-6.7562254e-08,-5.7842353e-08,9.224581e-08,-2.0600611e-08,0.8185922,1.5323044,-3.0568312e-08,-7.7839736e-08,6.7845725e-08,0.6846303,-8.1527276e-08,-6.0154095e-09,-2.3343995e-08,7.578535e-08,0.95566225,-6.111005e-08,6.515777e-08,-7.1112822e-09,1.8732538e-07,-8.893117e-09,0.95713073,0.9159077,0.78155327,-0.15352763,0.7643755,-3.393807e-09,-4.42047e-08,-0.3029432,-8.034471e-08,0.6327266,-0.8903015,0.38212714,-7.82842e-08,-0.1748715,2.95538e-08,9.756789e-09,0.8100697,0.9865579,1.09585415e-07,0.06635838,-9.758203e-08,-1.2165356e-07,2.0342794e-08,-9.5701225e-09,0.6707851,-0.7215809,5.091376e-09,1.30302755e-08,7.563338e-08,0.070915915,1.5520138e-07,6.2932244e-08,-6.3261894e-09,6.597455e-08,0.3655045
-6.945535e-08,7.922107e-09,9.345639e-08,-3.9662844e-08,-2.7148847e-08,-0.3596614,0.6859337,0.7794151,-0.58448124,-0.48861492,1.5851505e-08,8.860544e-09,0.80564183,-1.7479532e-08,-0.7592411,0.09055553,-0.62185955,1.0914139e-08,1.0161077,-1.8209434e-09,3.912511e-08,-0.7061454,-0.15251091,-7.176304e-10,-0.91958296,-7.109057e-08,-1.0087724e-07,4.771195e-08,6.982045e-08,0.6925665,1.6764286,-1.0504371e-07,-8.373131e-08,-5.4455455e-08,0.6454287,1.8370056e-07,-5.9658284e-08,-4.2036792e-08,-8.9586614e-08,0.9021904,7.438479e-08,1.1752036e-08,7.70529e-08,-9.037247e-09,2.1373836e-10,0.9416288,0.9425748,0.86808735,-0.2319213,0.6873268,8.3861764e-08,6.909232e-08,-0.37992355,-1.3739635e-08,0.54187715,-0.9294434,0.40137216,-8.8582105e-08,-0.2413772,-1.2710588e-07,-3.7843684e-09,0.8285791,0.9985869,2.0343428e-08,-0.2333198,-1.4050789e-08,-3.7799023e-08,7.336444e-08,-3.2397423e-08,0.6394441,-0.8705,-3.610859e-08,-1.2096217e-07,2.109454e-08,0.17473187,-1.11991646e-07,-3.461447e-08,2.912195e-08,-4.5499775e-08,0.4716094
8.7574215e-08,5.4225424e-09,1.4307214e-07,-4.846515e-08,-6.6090614e-08,-0.47126234,0.6644902,0.7388134,-0.58364767,-0.5780816,-9.358374e-08,-2.2795284e-08,0.8422703,9.879996e-08,-0.8317286,0.20376416,-0.6495597,-7.193968e-08,1.0342262,-9.691533e-08,5.220544e-08,-0.72336733,-0.15977027,2.5803786e-08,-1.069361,-7.698464e-08,3.2285623e-08,3.3177542e-08,-9.908228e-08,0.5615042,1.8834975,1.6131136e-07,-9.490803e-08,4.6573845e-08,0.6120808,2.7354227e-08,1.2687346e-07,-3.4677047e-08,-3.0652256e-08,0.9047301,-6.1684613e-09,3.3020417e-08,-6.539487e-09,1.10524265e-08,1.3374851e-07,0.97085416,0.99150586,1.0204176,-0.16544475,0.7028556,-9.089874e-08,-3.373254e-08,-0.42151296,3.9016708e-08,0.6064898,-0.9664164,0.43936163,-3.9409638e-08,-0.3131265,1.5308341e-08,1.9817087e-08,0.8400317,1.0385381,-8.915231e-09,-0.11678058,1.2933803e-08,-1.5464611e-08,-1.3906334e-08,-1.0890021e-07,0.6532445,-0.8744686,1.467238e-07,-8.745191e-08,-3.834002e-08,0.15702403,1.12167626e-07,-1.2535535e-08,-3.477189e-08,3.9485613e-08,0.54929954
-8.643683e-08,4.4152593e-09,7.724367e-08,9.9503254e-08,3.1306435e-08,-0.62984014,0.32053545,1.0085534,-0.62569946,-0.6231902,-3.4198135e-09,9.1962164e-08,0.9003411,1.6442634e-08,-0.84392047,0.4052641,-0.67376286,-1.1148695e-07,1.0922282,-1.26839925e-08,-1.0924839e-07,-0.4957475,-0.4182443,3.144622e-08,-0.9223229,-7.156838e-08,-5.103759e-08,1.5106695e-08,-3.63805e-08,0.30311355,1.3131588,2.6591426e-08,9.628842e-08,4.656252e-08,0.66283107,-1.090438e-07,1.5147563e-09,2.7097911e-08,5.6182326e-08,0.95656747,1.2404822e-08,-8.568581e-08,5.9163987e-08,5.5369412e-08,-4.4518167e-10,1.0045865,1.047691,0.89383113,-0.4034566,0.7774095,3.276852e-08,1.358633e-08,-0.5113081,-2.2472705e-08,0.29927766,-1.0014828,0.5626667,2.9191078e-08,-0.36091653,-1.4696572e-07,-9.684343e-08,0.9081038,1.0887485,9.7401305e-08,-0.43545255,-9.950712e-09,-1.3785852e-07,-3.025225e-08,1.5024824e-08,0.6857885,-0.88046277,1.698228e-07,9.759659e-08,4.4206292e-08,0.36202893,-1.1112216e-07,5.2066454e-08,1.0460031e-07,-1.3416493e-08,0.6554811
-1.4993809e-08,-4.283045e-10,-8.1850224e-08,1.3369517e-08,7.5532114e-10,-0.2862961,0.36916575,0.59024554,-0.5196487,-0.46494585,-4.645983e-08,-7.081454e-08,0.7940259,1.7044464e-09,-0.934107,0.14283635,-0.63381606,2.0609683e-08,1.0199819,-8.1745185e-08,-1.8901082e-08,-0.48239183,-0.26423207,-2.2873863e-09,-0.96669555,1.4065051e-08,5.7947283e-08,-6.213515e-09,-1.8362459e-07,0.94529164,1.382346,3.655508e-08,1.4957113e-08,-8.3695824e-08,0.5727556,1.5027027e-07,-7.596508e-08,1.3246311e-08,-1.0133783e-07,0.8560187,-1.2626984e-09,3.5920802e-08,8.377815e-08,1.2822889e-07,2.6183749e-08,0.9573817,0.92674404,0.86816555,-0.03770381,0.60461295,-6.377841e-08,-2.0364847e-07,-0.2395392,-3.025466e-08,0.98522407,-0.9022875,0.24693412,5.5580742e-08,-0.13805489,2.2436097e-09,-3.9286835e-08,0.75891894,0.9730949,-6.003944e-08,0.20087309,-5.200148e-08,7.423184e-08,-5.29284e-09,1.09041935e-07,0.7031618,-0.78214025,1.5386135e-08,-5.9083867e-08,-1.6260998e-07,-0.019618109,3.0292355e-08,-1.4293597e-08,-9.1843475e-09,-5.2645667e-08,0.3936648
7.3426953e-09,3.400866e-08,2.5233664e-08,-7.941681e-08,-9.689124e-08,-0.31446013,0.3875905,1.09688,-0.5037445,-0.30520836,2.6910534e-08,-9.120426e-08,0.8063028,-2.0009116e-08,-0.77823365,0.13635933,-0.521659,1.02302494e-07,1.0138522,6.49505e-08,3.009143e-08,-0.43850338,-0.25953618,7.584898e-08,-0.8908563,8.728427e-08,-1.2476268e-08,7.812123e-08,5.1942052e-08,0.85868305,1.3759387,-2.6012367e-08,-1.267916e-07,5.8970198e-08,0.5369038,3.2143106e-09,-3.040075e-08,4.2606082e-08,1.9806829e-07,0.92114174,2.315738e-07,1.9546373e-09,-1.8456866e-07,-1.4551723e-08,7.1767474e-08,0.8884212,0.8920862,0.86553407,-0.10743689,0.7524903,-5.8523543e-08,2.1820064e-08,-0.28308252,-6.200598e-08,0.7502304,-0.8708744,0.3393919,-3.9412168e-08,-0.21943042,-8.636003e-08,4.841901e-09,0.7588406,0.9681245,6.763581e-08,-0.45408142,-8.129017e-08,-1.9682588e-08,2.7373778e-08,1.7435479e-08,0.6070815,-0.86857605,5.9332357e-09,-5.3898795e-08,2.5395448e-08,0.106014766,9.115547e-08,-1.0341141e-07,2.747007e-09,8.703985e-09,0.3355027
